1	0.09655938963694136
2	0.09655938963694136
3	0.02947873372580381
4	0.02947873372580381
5	0.02947873372580381
6	0.003466680834563465
7	0.003466680834563465
8	0.003466680834563465
9	0.003466680834563465
10	5.322363473075525E-5
11	5.322363473075525E-5
12	5.322363473075525E-5
13	5.322363473075525E-5
14	5.322363473075525E-5
15	5.322363473075525E-5
16	5.322363473075525E-5
17	5.322363473075525E-5
18	5.322363473075525E-5
19	5.322363473075525E-5
20	4.23705617054608E-5
21	4.23705617054608E-5
22	4.23705617054608E-5
23	4.23705617054608E-5
24	4.23705617054608E-5
25	4.23705617054608E-5
26	4.23705617054608E-5
27	4.23705617054608E-5
28	4.23705617054608E-5
29	4.23705617054608E-5
30	4.23705617054608E-5
31	1.743671953170629E-5
32	1.743671953170629E-5
33	1.6652748357041413E-6
34	1.6652748357041413E-6
35	1.6652748357041413E-6
36	1.6652748357041413E-6
37	1.6652748357041413E-6
38	1.6652748357041413E-6
39	1.6652748357041413E-6
40	1.6652748357041413E-6
41	1.6652748357041413E-6
42	1.6652748357041413E-6
43	1.6652748357041413E-6
44	1.6652748357041413E-6
45	1.0625112208387816E-6
46	1.0625112208387816E-6
47	9.589379021599174E-7
48	9.589379021599174E-7
49	9.589379021599174E-7
50	9.589379021599174E-7
51	9.589379021599174E-7
52	9.589379021599174E-7
53	9.589379021599174E-7
54	3.634860632510869E-7
55	3.634860632510869E-7
56	3.634860632510869E-7
57	2.7711265180548323E-7
58	2.7711265180548323E-7
59	2.7711265180548323E-7
60	1.681388818201605E-7
61	1.5394431437461381E-7
62	1.5394431437461381E-7
63	1.5394431437461381E-7
64	1.113393661962528E-7
65	1.113393661962528E-7
66	1.113393661962528E-7
67	1.113393661962528E-7
68	1.113393661962528E-7
69	1.113393661962528E-7
70	1.113393661962528E-7
71	1.113393661962528E-7
72	1.113393661962528E-7
73	1.113393661962528E-7
74	1.113393661962528E-7
75	1.113393661962528E-7
76	1.113393661962528E-7
77	1.113393661962528E-7
78	1.113393661962528E-7
79	3.973322360929893E-8
80	3.973322360929893E-8
81	3.973322360929893E-8
82	3.973322360929893E-8
83	3.973322360929893E-8
84	3.973322360929893E-8
85	3.973322360929893E-8
86	3.973322360929893E-8
87	3.973322360929893E-8
88	3.973322360929893E-8
89	3.973322360929893E-8
90	1.7694990779564E-8
91	1.7694990779564E-8
92	1.7694990779564E-8
93	1.7694990779564E-8
94	1.7694990779564E-8
95	3.4422186273084556E-9
96	3.4422186273084556E-9
97	3.4422186273084556E-9
98	1.672759535625259E-9
99	8.27590148597747E-10
100	5.329781078511935E-10
101	4.189395804814411E-10
102	3.7069655411890084E-10
103	3.49041164837376E-10
104	3.39008140864365E-10
105	3.3430129943311185E-10
106	3.320903200409716E-10
107	3.3105667094185183E-10
108	3.3057722448474646E-10
109	3.3035693501422976E-10
110	3.3025675666404283E-10
111	3.302116872940454E-10
112	3.3019163358512774E-10
113	3.3018281039082567E-10
114	3.301789723547312E-10
115	3.3017732204961934E-10
116	3.3017662064458223E-10
117	3.3017632606439575E-10
118	3.3017620382418917E-10
119	1.1736062485098782E-10
120	7.380779507217468E-11
121	7.380779507217468E-11
122	7.371905061587511E-11
123	7.371905061587511E-11
124	7.279120122916067E-11
125	7.279120122916067E-11
126	7.279120122916067E-11
127	7.150691642019378E-11
128	7.150691642019378E-11
129	7.150691642019378E-11
130	7.09523218989664E-11
131	7.09523218989664E-11
132	7.09523218989664E-11
133	7.09523218989664E-11
134	7.09523218989664E-11
135	7.09523218989664E-11
136	7.09523218989664E-11
137	7.09523218989664E-11
138	7.09523218989664E-11
139	7.09523218989664E-11
140	7.09523218989664E-11
141	7.09523218989664E-11
142	7.09523218989664E-11
143	7.09523218989664E-11
144	7.09523218989664E-11
145	7.09523218989664E-11
146	7.09523218989664E-11
147	7.09523218989664E-11
148	7.09523218989664E-11
149	7.09523218989664E-11
150	7.09523218989664E-11
151	7.09523218989664E-11
152	7.09523218989664E-11
153	7.09523218989664E-11
154	7.09523218989664E-11
155	7.091617194356859E-11
156	7.091617194356859E-11
157	7.074082015259568E-11
158	7.058039430383145E-11
159	3.161276800145389E-11
160	1.654890397154491E-11
161	6.791562157378077E-12
162	3.204055546852645E-12
163	2.6951357425622756E-12
164	1.1552087492153982E-12
165	8.548885421644769E-13
166	1.1337370435534876E-13
167	1.037930231739307E-14
168	1.037930231739307E-14
169	2.0773237000467784E-16
